SectionId,SectionName,DistrictId,DistrictName,AreaId,AreaName,Link
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243691,NC - YADKIN VALLEY (W-S),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243691&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243696,SC - AIKEN-AATL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243696&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243708,SC - BLUFFTON BEAUFORT - BBTL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243708&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243697,SC - COLUMBIA-CTL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243697&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243710,SC - Flex League,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243710&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243698,SC - FLORENCE-PD,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243698&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243699,SC - GRAND STRAND-GSTL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243699&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243700,SC - GREENVILLE-FTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243700&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243701,SC - GREENVILLE-UPTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243701&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243702,SC - GREENWOOD - GATA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243702&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243703,SC - HILTON HEAD-HHTL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243703&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243704,SC - LEXINGTON-LATA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243704&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243709,SC - LLAS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243709&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243705,SC - LOW COUNTRY-LCTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243705&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243711,SC - PTI Recreation Leagues,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243711&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243706,SC - ROCK HILL-MCTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243706&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243385,SOUTH CAROLINA,6243707,SC - SPARTANBURG-SATL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243385&SubDistrictNodeID=6243707&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243712,TN - CHATTANOOGA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243712&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243722,TN - CLARKSVILLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243722&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243720,TN - GREENEVILLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243720&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243713,TN - JACKSON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243713&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243714,TN - KNOXVILLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243714&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243715,TN - MEMPHIS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243715&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243716,TN - META,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243716&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243718,TN - MURFREESBORO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243718&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243717,TN - NASHVILLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243717&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6347662,TN - REGIONAL STATE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6347662&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243719,TN - TELLICO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243719&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243386,TENNESSEE,6243721,TN - UPPER CUMBERLAND,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243386&SubDistrictNodeID=6243721&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243308,USTA/SOUTHWEST,6243390,CENTRAL ARIZONA,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243308&DistrictNodeID=6243390&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243308,USTA/SOUTHWEST,6243391,GEPTA/SouthernNewMexico,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243308&DistrictNodeID=6243391&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243308,USTA/SOUTHWEST,6243387,NORTHERN ARIZONA,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243308&DistrictNodeID=6243387&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243308,USTA/SOUTHWEST,6243388,NORTHERN NEW MEXICO,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243308&DistrictNodeID=6243388&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243308,USTA/SOUTHWEST,6243389,SOUTHERN ARIZONA,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243308&DistrictNodeID=6243389&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243308,USTA/SOUTHWEST,6243392,SOUTHERN NEW MEXICO,,,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243308&DistrictNodeID=6243392&SubDistrictNodeID=&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243731,ABILENE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243731&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243732,AMARILLO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243732&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243733,AUSTIN,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243733&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243734,COLLEGE STATION,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243734&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243735,CORPUS CHRISTI,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243735&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243736,DALLAS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243736&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243737,FORT WORTH,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243737&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243738,HOUSTON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243738&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243729,Laredo,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243729&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243739,LUBBOCK,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243739&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243740,MIDLAND,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243740&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243741,NETX,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243741&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243742,NOHO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243742&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243743,SAN ANGELO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243743&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243744,SAN ANTONIO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243744&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243745,SETX,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243745&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243746,VALLEY,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243746&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243747,WACO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243747&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243309,USTA/TEXAS,6243393,TEXAS,6243730,WICHITA FALLS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243309&DistrictNodeID=6243393&SubDistrictNodeID=6243730&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
